DATA DE REGISTRO,NORMA,LINK,ORIGEM,SITUAÇÃO,RESUMO,TEMA,ESTADO DE CUMPRIMENTO,ÁREA RESPONSÁVEL,CUMPRDEC CNJ/OFÍCIO CSJT,PROAD,PLANO DE AÇÃO PARA ADOÇÃO,LINK PARA PLANILHA,TOTAL ITENS SIM,TOTAL ITENS NÃO,OBSERVAÇÕES,LINK PARA FORMULÁRIO,PRIORIDADE DE FORMULÁRIO,IAD,NORMA - ORIGEM
26/03/2019,Resolução nº 278/2019,https://atos.cnj.jus.br/files/resolucao_278_26032019_28032019133851.pdf,CNJ,Meramente alteradora,"Acresce § 4o ao art. 5o da Resolução no 194, de 26 de maio de 2014, que institui a Política Nacional de Atenção Prioritária ao Primeiro Grau de Jurisdição e dá outras providências.",Priorização do Primeiro Grau,Não se aplica,Não se aplica,0001627-78.2014.2.00.0000     ,,Não se aplica,,,,,,Não,,Resolução nº 278/2019 - CNJ
26/03/2019,Resolução nº 279/2019,https://atos.cnj.jus.br/atos/detalhar/2869,CNJ,Revogada,Dispõe sobre a concessão de licença- paternidade e de adotante para magistrados e servidores do Poder Judiciário brasileiro.,Gestão de Pessoas,Não se aplica,Não se aplica,_,,Não se aplica,,,,,,Não se aplica,,Resolução nº 279/2019 - CNJ
29/03/2019,Resolução nº 282/2019,https://atos.cnj.jus.br/files/resolucao_282_29032019_20052019112144.pdf,CNJ,Meramente alteradora,"Altera a Resolução CNJ nº 219, de 26 de abril de 2016, que dispõe sobre a distribuição de servidores, de cargos em comissão e de funções de confiança nos órgãos do Poder Judiciário de primeiro e segundo graus e dá outras providências.",Gestão de Pessoas,Não se aplica,Não se aplica,0002210-92.2016.2.00.0000,256/2018,Não iniciado,,,,,,Não se aplica,,Resolução nº 282/2019 - CNJ
09/04/2019,Resolução nº 280/2019,https://atos.cnj.jus.br/files/compilado214826202003055e6173aacc7c7.pdf,CNJ,Alterada,Estabelece diretrizes e parâmetros para o processamento da execução penal nos tribunais brasileiros por intermédio do Sistema Eletrônico de Execução Unificado – SEEU e dispõe sobre sua governança.,Execução Penal e Sistema Carcerário,Não se aplica,Não se aplica, 0002986-53.2020.2.00.0000,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 280/2019 - CNJ
09/04/2019,Resolução nº 281/2019,https://atos.cnj.jus.br/files/resolucao_281_09042019_10042019170429.pdf,CNJ,Meramente alteradora,"Altera a Resolução CNJ no 185, de 18 de dezembro de 2013, para instituir a opção de assinatura de documentos e registro do ato processual em meio eletrônico no sistema do Processo Judicial Eletrônico – PJe.",Tecnologia da Informação e Comunicação,Não se aplica,Não se aplica,0000681-09.2014.2.00.0000,,Não se aplica,,,,,,Não se aplica,,Resolução nº 281/2019 - CNJ
23/04/2019,Resolução nº 237/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/154690/2019_res0237_csjt.pdf?sequence=1&isAllowed=y,CSJT,Revogada,Institui a Política de Prevenção e Combate ao Assédio Moral na Justiça do Trabalho de 1º e 2º graus.,Direitos Humanos,Não se aplica,Não se aplica,,,Não se aplica,,,,,,Não se aplica,,Resolução nº 237/2019 - CSJT
23/04/2019,Resolução nº 238/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/154650/2019_res0238_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,Institui o Programa de Assistência à Mãe Nutriz na Justiça do Trabalho de 1º e 2º graus.,Gestão de Pessoas,Em análise,Secretaria de Gestão de Pessoas,,5608/2023,Não se aplica,,,,,,Não,,Resolução nº 238/2019 - CSJT
23/04/2019,Resolução nº 239/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/154670/2019_res0239_csjt.pdf?sequence=1&isAllowed=y,CSJT,Revogada,"Institui o Sistema de Processo Administrativo Virtual e Ouvidoria da Justiça do Trabalho (PROAD-OUV) como sistema único de processamento de informações relacionadas ao protocolo, ao processo administrativo e à Ouvidoria do Judiciário Trabalhista.",Gestão Administrativa,Não se aplica,Não se aplica,,,Não se aplica,,,,,,Não se aplica,,Resolução nº 239/2019 - CSJT
23/04/2019,Resolução nº 240/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/154652/2019_res0240_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução n. 124/CSJT, de 28 de fevereiro de 2013, que regulamenta a concessão de diárias e a aquisição de passagens aéreas no âmbito da Justiça do Trabalho de primeiro e segundo graus.",Gestão Administrativa,Não se aplica,Não se aplica,,925/2023,Não se aplica,,,,,,Não se aplica,,Resolução nº 240/2019 - CSJT
31/05/2019,Resolução nº 241/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/156430/2019_res0241_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução n. 185/CSJT, de 24 de março de 2017, que dispõe sobre a padronização do uso, governança, infraestrutura e gestão do Sistema Processo Judicial Eletrônico (PJe) instalado na Justiça do Trabalho.",Tecnologia da Informação e Comunicação,Não se aplica,Não se aplica,,,Não se aplica,,,,,,Não se aplica,,Resolução nº 241/2019 - CSJT
31/05/2019,Resolução nº 242/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/156551/2019_res0242_csjt.pdf?sequence=1&isAllowed=y,CSJT,Revogada,Dispõe sobre a Política de Governança do Sistema Processo Judicial Eletrônico (PJe) instalado na Justiça do Trabalho.,Gestão da Informação e de Demandas Judiciais,Não se aplica,Não se aplica,,,Não se aplica,,,,,,Não se aplica,,Resolução nº 242/2019 - CSJT
03/06/2019,Resolução nº 285/2019,https://atos.cnj.jus.br/atos/detalhar/3179,CNJ,Revogada,Dispõe sobre a padronização da Carteira de Identidade de Magistrado do Poder Judiciário.,Direitos e Deveres dos Magistrados,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 285/2019 - CNJ
05/06/2019,Resolução nº 284/2019,https://atos.cnj.jus.br/files/resolucao_284_05062019_13062019144703.pdf,CNJ,Vigente,Institui o Formulário Nacional de Avaliação de Risco para a prevenção e o enfrentamento de crimes e demais atos praticados no contexto de violência doméstica e familiar contra a mulher.,Direitos Humanos,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 284/2019 - CNJ
25/06/2019,Resolução nº 286/2019,https://atos.cnj.jus.br/files/resolucao_286_25062019_02092019192605.pdf,CNJ,Meramente alteradora,"Altera a Resolução CNJ nº 235, de 13 de julho de 2016, que dispõe sobre a padronização de procedimentos administrativos decorrentes de julgamentos de repercussão geral, de casos repetitivos e de incidente de assunção de competência previstos na Lei nº 13.105, de 16 de março de 2015 (Código de Processo Civil), no Superior Tribunal de Justiça, no Tribunal Superior Eleitoral, no Tribunal Superior do Trabalho, no Superior Tribunal Militar, nos Tribunais Regionais Federais, nos Tribunais Regionais do Trabalho e nos Tribunais de Justiça dos Estados e do Distrito Federal, e dá outras providências.",Gestão da Informação e de Demandas Judiciais,Não se aplica,Não se aplica,0003379-17.2016.2.00.0000,2970/2020,Não se aplica,,,,,,Não se aplica,,Resolução nº 286/2019 - CNJ
25/06/2019,Resolução nº 287/2019,https://atos.cnj.jus.br/files/resolucao_287_25062019_08072019182402.pdf,CNJ,Vigente,"Estabelece procedimentos ao tratamento das pessoas indígenas acusadas, rés, condenadas ou privadas de liberdade, e dá diretrizes para assegurar os direitos dessa população no âmbito criminal do Poder Judiciário.",Execução Penal e Sistema Carcerário,Não se aplica,Não se aplica,0007310-23.2019.2.00.0000,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 287/2019 - CNJ
25/06/2019,Resolução nº 288/2019,https://atos.cnj.jus.br/files/resolucao_288_25062019_02092019174344.pdf,CNJ,Vigente,"Define a política institucional do Poder Judiciário para a promoção da aplicação de alternativas penais, com enfoque restaurativo, em substituição à privação de liberdade.",Execução Penal e Sistema Carcerário,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 288/2019 - CNJ
28/06/2019,Resolução nº 243/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/158390/2019_res0243_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,"Dispõe sobre a Logomarca Única da Justiça do Trabalho, o Manual da Identidade Visual, a Gestão da Identidade Visual da Justiça do Trabalho e a Padronização de Exibição dos Conteúdos nas Páginas Iniciais dos Portais dos Órgãos da Justiça do Trabalho de 1º e 2º graus.",Tecnologia da Informação e Comunicação,Em análise,Secretaria de Tecnologia da Informação e Comunicação,,,Não se aplica,,,,,,Não,,Resolução nº 243/2019 - CSJT
28/06/2019,Resolução nº 244/2019,https://juslaboris.tst.jus.br/handle/20.500.12178/158450,CSJT,Alterada,Dispõe sobre a diferença de subsídio devida a magistrado em virtude de substituição ou de auxílio no âmbito da Justiça do Trabalho de 1º e 2º graus.,Direitos e Deveres dos Magistrados,Em análise,Secretaria de Gestão de Pessoas,,3353/2020,Não se aplica,https://docs.google.com/spreadsheets/d/1xahiLlZYmAWyKydhF2MSFDdrs5VxmhBW6vHFjExlSGo/edit?resourcekey=&gid=52944915#gid=52944915,,,Atualizado,https://docs.google.com/forms/d/1z0moNHAqE8EIqJycbHKL50-UcQ_IAX8PkD7Wk9lKTpY/edit,Não,,Resolução nº 244/2019 - CSJT
14/08/2019,Resolução nº 289/2019,https://atos.cnj.jus.br/files/compilado13472320220428626a9aeb4e646.pdf,CNJ,Vigente,Dispõe sobre a implantação e funcionamento do Sistema Nacional de Adoção e Acolhimento – SNA e dá outras providências.,Infância e Juventude,Não se aplica,Não se aplica,0008469-98.2019.2.00.0000,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 289/2019 - CNJ
13/08/2019,Resolução nº 290/2019,https://atos.cnj.jus.br/files/resolucao_290_13082019_19082019145240.pdf,CNJ,Meramente alteradora,"Altera a Resolução nº 125, de 29 de novembro de 2010, para estabelecer critério de aferição da produtividade decorrente da atuação dos Centros Judiciários de Solução de Conflitos e Cidadania – CEJUSCs.",Acesso à Justiça e Cidadania,Não se aplica,Não se aplica,0000187-52.2011.2.00.0000,6279/2019,Não se aplica,,,,PROAD 6272/2019 pendente de análise para CEJUSC2 desde 17/09/2019.,,Não se aplica,,Resolução nº 290/2019 - CNJ
23/08/2019,Resolução nº 291/2019,https://atos.cnj.jus.br/atos/detalhar/2992,CNJ,Revogada,Consolida as Resoluções do Conselho Nacional de Justiça sobre a Política e o Sistema Nacional de Segurança do Poder Judiciário e dá outras providências.,Segurança do Judiciário,Não se aplica,Não se aplica, 0009597-56.2019.2.00.0000,,Não se aplica,,,,,,Não se aplica,,Resolução nº 291/2019 - CNJ
23/08/2019,Resolução nº 292/2019,https://atos.cnj.jus.br/files/resolucao_292_23082019_03092019120426.pdf,CNJ,Orientadora/ Informativa,Dispõe sobre a prestação de serviço voluntário nos órgãos do Poder Judiciário.,Acesso à Justiça e Cidadania,Em análise,Secretaria Geral da Presidência,_,,Não se aplica,,,,,,Não,,Resolução nº 292/2019 - CNJ
23/08/2019,Resolução nº 245/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/161355/2019_res0245_csjt.pdf?sequence=1&isAllowed=y,CSJT,Revogada,"Institui o Sistema Integrado de Gestão Orçamentária e Financeira da Justiça do Trabalho (SIGEO-JT) como sistema único de processamento de informações relacionadas ao planejamento, à execução e ao acompanhamento orçamentário e financeiro da Justiça do Trabalho.",Gestão e Organização Judiciária,Não se aplica,Não se aplica,_,,Não se aplica,,,,,,Não se aplica,,Resolução nº 245/2019 - CSJT
23/08/2019,Resolução nº 246/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/161294/2019_res0246_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução CSJT n.º 124, de 28 de fevereiro de 2013, que regulamenta a concessão de diárias e a aquisição de passagens aéreas no âmbito da Justiça do Trabalho de de 1º e 2º graus.",Gestão Administrativa,Não se aplica,Não se aplica,_,925/2023,Não iniciado,,,,Há alterações da Resolução 246/2019 que não foram ajustadas no Ato TRT7 174/2023. Verificar com a área responsável.,,Não se aplica,,Resolução nº 246/2019 - CSJT
27/08/2019,Resolução nº 293/2019,https://atos.cnj.jus.br/atos/detalhar/2994,CNJ,Alterada,Dispõe sobre as férias da magistratura nacional.,Direitos e Deveres dos Magistrados,Em análise,Secretaria de Gestão de Pessoas,_,,Não se aplica,https://docs.google.com/spreadsheets/d/1sZgBKRseqvMAYHaFCiX1QZKlMcZhkgWwuzdDFhkMqhQ/edit?resourcekey=&gid=1399465474#gid=1399465474,,,,https://docs.google.com/forms/d/1JTeiExfmOVPakacOBolwCDn6DEOWzDcloay3ZSi2tSI/edit,Não,,Resolução nº 293/2019 - CNJ
28/08/2019,Resolução nº 283/2019,https://atos.cnj.jus.br/files/resolucao_283_28082019_05092019153914.pdf,CNJ,Meramente alteradora,Altera a Resolução CNJ nº 194/2014 e dá outras providências.,Priorização do Primeiro Grau,Não se aplica,Não se aplica,0001627-78.2014.2.00.0000,,Não se aplica,,,,,,Não se aplica,,Resolução nº 283/2019 - CNJ
13/09/2019,Resolução nº 295/2019,https://atos.cnj.jus.br/files/resolucao_295_13092019_19092019180849.pdf,CNJ,Vigente,Dispõe sobre autorização de viagem nacional para crianças e adolescentes.,Infância e Juventude,Não se aplica,Não se aplica,0003594-90.2016.2.00.0000,,Não se aplica,,,,,,Não se aplica,,Resolução nº 295/2019 - CNJ
19/09/2019,Resolução nº 296/2019,https://atos.cnj.jus.br/files/original184704201910245db1f1a800ba3.pdf,CNJ,Vigente,Cria e revoga Comissões Permanentes no âmbito do Conselho Nacional de Justiça.,Funcionamento do CNJ/CSJT,Não se aplica,Não se aplica,_,,Não se aplica,,,,,,Não se aplica,,Resolução nº 296/2019 - CNJ
22/10/2019,Resolução nº 298/2019,https://atos.cnj.jus.br/files/original143840201912035de67370bc499.pdf,CNJ,Meramente alteradora,"Altera a Resolução nº 227/2016, de 14 de junho de 2016, que regulamenta o teletrabalho no âmbito do Poder Judiciário.",Gestão de Pessoas,Não se aplica,Não se aplica, 0003594-90.2016.2.00.0000,,Não se aplica,,,,,,Não se aplica,,Resolução nº 298/2019 - CNJ
25/10/2019,Resolução nº 247/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/164654/2019_res0247_csjt_rep03.pdf?sequence=5&isAllowed=y,CSJT,Alterada,"Institui, no âmbito da Justiça do Trabalho, o Sistema Eletrônico de Assistência Judiciária AJ/JT, destinado ao cadastro e gerenciamento de peritos, órgãos técnicos ou científicos, tradutores e intérpretes e ao pagamento dos profissionais nos casos dos processos que envolvam assistência judiciária gratuita.",Tecnologia da Informação e Comunicação,Em análise,Secretaria de Tecnologia da Informação e Comunicação,_,,Não se aplica,,,,,,Não,,Resolução nº 247/2019 - CSJT
25/10/2019,Resolução nº 248/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/164693/2019_res0248_csjt.pdf?sequence=1&isAllowed=y,CSJT,Vigente,"Dispõe sobre a uniformização, no âmbito da Justiça do Trabalho de 1º e 2º graus, dos procedimentos internos a serem adotados acerca dos Precatórios e das Requisições de Pequeno Valor (RPV) cancelados, por força da Lei n.º 13.463/2017.",Precatórios,"100,00%",Secretaria Geral da Presidência,_,,Não se aplica,https://docs.google.com/spreadsheets/d/1iIU6ENJAnb2wh8rdFceEP_KiW6vpx5tFZrspFan2mkc/edit?resourcekey=&gid=1176523773#gid=1176523773,2,0,,https://docs.google.com/forms/d/18B6TeKt8S-sKrTy0S8JrV_ckwXtVEt5SgAz4TDWZGnk/edit,Sim,"100,00%",Resolução nº 248/2019 - CSJT
25/10/2019,Resolução nº 249/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/164577/2019_res0249_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução CSJT nº 185, de 24 de março de 2017, que dispõe sobre a padronização do uso, governança, infraestrutura e gestão do Sistema Processo Judicial Eletrônico (PJe) instalado na Justiça do Trabalho.",Gestão da Informação e de Demandas Judiciais,Não se aplica,Não se aplica,_,,Não se aplica,,,,,,Não se aplica,,Resolução nº 249/2019 - CSJT
25/10/2019,Resolução nº 250/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/164674/2019_res0250_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução n. 244/CSJT, de 28 de junho de 2019, que dispõe sobre a diferença de subsídio devida a magistrado em virtude de substituição ou de auxílio no âmbito da Justiça do Trabalho de 1º e 2º graus.",Direitos e Deveres dos Magistrados,Não se aplica,Não se aplica,_,,Não se aplica,,,,,,Não se aplica,,Resolução nº 250/2019 - CSJT
30/10/2019,Resolução nº 297/2019,https://atos.cnj.jus.br/files/original141726201912035de66e76017cc.pdf,CNJ,Meramente alteradora,"Revoga o art. 5º-B da Resolução CNJ nº 194, de 26 de maio de 2014. ",Priorização do Primeiro Grau,Não se aplica,Não se aplica,_,_,Não se aplica,,,,Não se aplica porque revogou o art. 5ºB que incluia na Res. 194/2014 o Manual de Orientações sobre o Funcionamento e a Atuação dos Comitês Regionais,,Não se aplica,,Resolução nº 297/2019 - CNJ
05/11/2019,Resolução nº 299/2019,https://atos.cnj.jus.br/files/original000346201912045de6f7e29dcd6.pdf,CNJ,Vigente,"Dispõe sobre o sistema de garantia de direitos da criança e do adolescente vítima ou testemunha de violência, de que trata a Lei nº 13.431, de 4 de abril de 2017.",Infância e Juventude,Não se aplica,Não se aplica,0003100-89.2020.2.00.0000,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 299/2019 - CNJ
22/11/2019,Resolução nº 251/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/165590/2019_res0251_csjt.pdf?sequence=1&isAllowed=y,CSJT,Revogada,"Suspende, no exercício financeiro de 2020, o pagamento de despesas de exercícios anteriores, na forma autorizada pela Resolução CSJT nº 137, de 30 de maio de 2014, que estabelece critérios para o reconhecimento administrativo, apuração de valores e pagamento de despesas de exercícios anteriores - passivos - a magistrados e servidores no âmbito da Justiça do Trabalho de primeiro e segundo graus.",Controle Administrativo e Financeiro,Não se aplica,Não se aplica,_,_,Não se aplica,,,,,,Não se aplica,,Resolução nº 251/2019 - CSJT
22/11/2019,Resolução nº 252/2019,https://juslaboris.tst.jus.br/bitstream/handle/20.500.12178/165536/2019_res0252_csjt.pdf?sequence=1&isAllowed=y,CSJT,Meramente alteradora,"Altera a Resolução n. 174/CSJT, de 30 de setembro de 2016, que dispõe sobre a Política Judiciária Nacional de tratamento adequado das disputas de interesses no âmbito da Justiça do Trabalho.",Gestão e Organização Judiciária,Não se aplica,Não se aplica,_,,Não se aplica,,,,,,Não se aplica,,Resolução nº 252/2019 - CSJT
